Respondent_ID,Age,Gender,City,Income_LPA,Product_Usage,Satisfaction_Score
12419190,55,Male,Margaretstad,19,Daily,6
11650792,50,Female,Ramireztown,21,Monthly,7
12242339,55,Male,Port Robert,8,Daily,6
13260565,42,Male,East Patrick,25,Monthly,9
6351419,52,Female,Kellyhaven,33,Daily,6
140267,55,Male,West Alexis,24,Weekly,6
9147418,55,Female,South Caleb,35,Monthly,7
5839859,55,Male,Veronicamouth,13,Daily,7
1659031,50,Male,Klineburgh,15,Weekly,7
12786479,55,Male,Lake Monicaborough,14,Daily,7
16706349,53,Female,North Aaronland,10,Daily,8
1706557,40,Male,Mariashire,15,Monthly,7
6879725,54,Female,Esparzaview,34,Daily,6
6583073,30,Male,Blanchardside,12,Daily,8
13365682,55,Male,Robertfurt,10,Weekly,6
5892217,55,Male,Ramseystad,35,Daily,6
4752290,35,Male,Larryport,14,Weekly,6
2780891,43,Male,West Cindy,31,Daily,7
168984,55,Female,West Thomastown,30,Daily,6
15936281,50,Male,East Saraport,17,Weekly,6
434329,55,Male,Harrismouth,8,Daily,7
6093409,55,Male,Clarkeberg,10,Weekly,7
8891183,55,Female,Lauraview,22,Weekly,8
16073138,42,Female,Jamiestad,31,Monthly,6
2546628,55,Male,Margarethaven,8,Daily,8
16328929,55,Male,East Kelly,17,Monthly,6
14001205,51,Male,East Kevinton,9,Monthly,8
8598015,55,Female,Port Darrylmouth,29,Daily,8
3353677,44,Male,Laurenland,24,Monthly,8
13354157,55,Male,North Charleschester,8,Monthly,7
4702554,55,Male,Timothyville,25,Daily,9
746345,55,Male,East David,20,Daily,7
3531020,33,Female,New Shawnfurt,35,Weekly,7
4532582,55,Female,New Dana,29,Daily,6
8339917,55,Female,Amberview,10,Weekly,6
16263900,55,Female,Lake Tina,8,Daily,8
5359422,55,Female,Hernandezstad,26,Weekly,7
5467935,52,Female,Hallborough,35,Weekly,6
5654418,51,Female,Prestonmouth,35,Monthly,9
2087839,55,Male,South Lukeburgh,25,Daily,7
14919526,53,Male,Johnsonmouth,15,Weekly,6
11861999,49,Male,Sullivanton,9,Daily,8
9378467,29,Male,Lake Donnafurt,25,Monthly,8
16071501,55,Female,West Brittanytown,20,Weekly,9
4576765,26,Male,North Samuelbury,28,Daily,7
2870843,46,Female,Port Brittanyfurt,26,Weekly,6
12000236,39,Male,New Joseph,24,Weekly,7
6626594,55,Male,New Kimberlyland,30,Monthly,6
3463304,26,Male,Thomasport,14,Daily,7
2751513,47,Male,Cannonburgh,35,Daily,7
124078,55,Male,Hernandezton,11,Monthly,6
5212269,55,Female,North Amanda,32,Daily,6
8637776,53,Male,Tinaberg,8,Weekly,8
2932315,54,Male,South Reneemouth,11,Daily,6
1555869,42,Male,Moodyport,14,Monthly,6
14684471,55,Male,Jeremyfurt,11,Weekly,7
14861633,32,Male,Scottstad,15,Weekly,8
5704559,54,Female,Port Davidberg,32,Daily,6
15715102,55,Female,Andrewland,15,Monthly,8
13309555,55,Male,Kelleystad,17,Weekly,6
16009813,55,Male,Port Michelle,10,Daily,6
11636053,55,Male,Mooreland,15,Daily,6
15255735,45,Female,New Kevin,11,Daily,7
14223164,45,Male,West Wendy,34,Daily,6
7767437,46,Female,Lake Elizabethland,8,Daily,9
12783218,51,Male,East Kristina,28,Daily,6
11846041,30,Female,Port Markfurt,29,Monthly,6
4307117,39,Female,Burkeville,34,Weekly,7
463425,55,Female,Chavezview,17,Weekly,6
3459732,38,Female,Amandaland,10,Monthly,6
7984221,55,Male,New Kevinstad,35,Daily,7
6140780,38,Female,Port Christina,10,Daily,6
10973988,34,Female,Lake Lisamouth,8,Monthly,6
6158584,55,Male,Lawrencebury,21,Daily,7
14863643,47,Male,Lake Tina,14,Monthly,7
16159146,55,Female,Robertshaven,8,Monthly,6
12305230,40,Male,Melissastad,23,Monthly,8
16024394,55,Male,Deborahtown,8,Weekly,7
7424615,55,Female,Johnton,22,Weekly,6
4076575,42,Female,East Lauraville,35,Weekly,6
580203,55,Male,Lake Michelleport,13,Daily,7
4818977,53,Female,Obrienshire,18,Weekly,6
14077805,55,Female,Lake Scott,18,Weekly,7
3354879,55,Female,Lake Michaelberg,22,Monthly,6
2175682,55,Male,West David,21,Monthly,7
1320592,55,Male,Lake Victor,8,Weekly,6
1803969,48,Female,Smithville,15,Monthly,7
15438582,55,Female,West Wendy,27,Weekly,6
7399508,55,Female,South Jackstad,18,Monthly,6
2426531,55,Male,Port Jordan,30,Monthly,6
8490067,55,Female,Lake Donna,35,Daily,6
12189885,53,Male,Cochrantown,16,Daily,9
13318991,30,Female,Mistyshire,15,Weekly,8
13010722,48,Female,Lake Taylor,31,Weekly,9
14697531,38,Female,Roberthaven,35,Daily,8
15083241,42,Male,Edwinmouth,33,Weekly,7
11603950,46,Female,Laurafurt,16,Weekly,7
1252104,48,Female,Greeneburgh,19,Daily,6
78257,51,Male,Michaelshire,35,Daily,6
4792389,52,Male,North John,12,Monthly,6
12257182,52,Male,West Amyfurt,28,Daily,8
12842260,44,Male,Noahmouth,18,Monthly,7
14945536,55,Female,East Molly,35,Monthly,6
11890145,55,Female,Lake Patricia,35,Weekly,6
14427993,48,Female,West Paul,35,Daily,9
10814857,31,Male,Lake Paul,8,Daily,6
16423175,49,Female,East Nicolehaven,29,Monthly,6
2540193,55,Female,New Ronaldtown,24,Daily,6
2566027,30,Female,Sheltonmouth,16,Daily,8
10951498,46,Male,South Tinaport,35,Daily,9
11035815,55,Female,Marquezshire,8,Daily,7
9634980,50,Male,Lake Eric,16,Weekly,6
7766460,55,Male,West Johnathan,32,Weekly,6
13410210,55,Male,South Dianeshire,23,Daily,6
5331720,55,Male,Amandaton,8,Weekly,7
935651,52,Male,Alexanderfurt,17,Weekly,6
8362011,41,Male,New Jessica,14,Daily,8
15379444,50,Female,New Elizabeth,13,Monthly,7
289831,55,Male,Veronicaburgh,10,Daily,9
1074039,55,Female,Amyberg,12,Weekly,7
8812549,52,Male,Crosbyberg,15,Monthly,6
8352995,55,Female,North Jacqueline,8,Weekly,6
16486018,37,Female,North Tammy,28,Monthly,8
137284,55,Male,East Dannyside,18,Weekly,7
9714171,55,Female,Robinsonhaven,28,Daily,9
9870051,38,Female,Desireechester,8,Monthly,8
14212861,40,Male,Stephenton,8,Weekly,8
8942379,55,Female,Alexanderborough,17,Daily,6
190280,55,Female,Moniquechester,26,Daily,6
15826837,49,Male,Mannton,14,Daily,8
15268444,41,Male,Mcintyreberg,17,Daily,9
14146526,52,Male,Port Melissamouth,27,Daily,8
4963286,40,Male,Port Rebekahmouth,23,Weekly,8
9882565,55,Female,North Matthew,16,Weekly,6
6462973,51,Male,West Jamesmouth,35,Weekly,8
10331070,48,Female,Francismouth,35,Monthly,6
12410643,51,Female,New Elizabethburgh,11,Weekly,6
14794859,55,Female,Reneefurt,15,Weekly,6
8737250,55,Male,Tiffanybury,29,Monthly,6
7676989,51,Female,Gibsonville,8,Weekly,6
667376,54,Female,Roychester,8,Daily,8
5115510,45,Male,Port Jamesmouth,10,Daily,6
6714827,46,Male,Thomasfurt,17,Daily,7
221668,55,Female,Christopherborough,8,Daily,6
1761693,55,Female,South Susanview,13,Daily,6
9494201,43,Female,North Jordan,15,Daily,6
8630397,55,Male,East Julie,22,Daily,8
7039803,47,Male,Gilmorehaven,26,Weekly,6
12893977,55,Male,Geraldfurt,12,Monthly,8
16400756,55,Male,South Trevorchester,35,Monthly,6
3252119,55,Female,Port Williamhaven,29,Daily,7
3208172,39,Female,Port Kim,14,Weekly,6
4583539,39,Male,Rodgersshire,35,Daily,6
1763952,55,Female,Judystad,19,Weekly,6
4883602,55,Male,Conradfurt,8,Weekly,6
12314947,55,Female,Brianborough,34,Daily,8
10808307,55,Male,Lanestad,16,Monthly,8
7444788,49,Male,New Michellefurt,27,Daily,7
728141,53,Female,Stewartshire,22,Daily,6
16756285,55,Female,East Thomasberg,24,Daily,9
2965832,51,Male,Tatemouth,18,Daily,7
9292906,37,Female,Henrychester,8,Weekly,6
11313733,32,Female,Waynemouth,35,Daily,9
13647786,48,Female,Davismouth,34,Monthly,6
3307403,51,Male,Anthonyfort,8,Daily,7
9199341,37,Male,Johnchester,21,Daily,6
4407544,52,Male,South Ryanport,12,Daily,9
9626547,55,Male,North Laura,10,Daily,6
4489647,55,Male,North Kaylaburgh,10,Daily,7
10453402,55,Male,North Elizabethchester,32,Daily,7
13532537,54,Female,North Jacqueline,31,Daily,9
3810161,53,Female,West Katelynview,35,Weekly,6
2467572,55,Female,West Christopher,22,Daily,6
8364265,52,Female,Port Shawn,10,Weekly,6
10460313,50,Female,Lake Richard,34,Weekly,6
5929755,26,Male,North Joseph,18,Monthly,9
15003686,55,Male,Jacquelineberg,35,Daily,6
10495031,44,Male,West Brianstad,35,Monthly,8
9516165,43,Female,West Justin,25,Weekly,6
14540563,38,Male,New Rachel,15,Weekly,6
8149030,55,Female,East Nicholas,8,Weekly,7
7483114,51,Male,Kingville,19,Daily,8
7277113,51,Male,Mileschester,28,Daily,9
1921988,39,Male,West Lisachester,29,Daily,8
12356116,55,Female,Bishopfurt,34,Weekly,6
12251782,55,Male,North Glen,16,Monthly,7
13134287,55,Male,Baileyside,34,Daily,6
16032994,52,Female,Port Brettside,10,Weekly,6
7933261,55,Female,Lake Joseph,8,Daily,8
322100,55,Male,Bakerland,32,Weekly,6
23360,43,Male,North Nicole,8,Daily,7
13387065,39,Female,Smithburgh,15,Weekly,8
3217176,51,Female,New Joshuatown,28,Monthly,7
7553474,43,Female,North Carmenshire,25,Weekly,6
12296505,55,Female,West Phillip,35,Weekly,7
6049728,44,Male,Lake Erin,8,Weekly,8
16117406,55,Male,East Claudiafort,8,Daily,9
13440993,30,Female,Greenfurt,35,Monthly,7
12489738,26,Male,Scottport,18,Weekly,6
11774864,55,Female,West Andrewhaven,20,Monthly,6
10579078,54,Female,Port Carrie,33,Daily,9
11990395,43,Female,North Jesse,8,Weekly,6
11434670,55,Male,Millerberg,35,Daily,6
14045570,55,Male,Hawkinsborough,30,Monthly,9
14004040,42,Female,Kerrhaven,8,Weekly,7
12582125,37,Male,East Angela,14,Daily,7
16551383,42,Male,New Allisonville,35,Monthly,8
1063676,55,Male,West Apriltown,18,Daily,8
13993029,39,Female,Elizabethville,26,Daily,6
5358118,55,Male,Martinview,8,Weekly,7
12798207,55,Female,Alexandrahaven,16,Weekly,6
12017446,26,Male,Juliaburgh,30,Monthly,8
1610744,55,Female,New Emilyton,16,Weekly,7
12961569,55,Male,East Madeline,30,Daily,8
3772488,50,Male,Millschester,8,Weekly,7
16017040,55,Male,North Williamshire,17,Daily,8
6632738,55,Female,South Kevinborough,8,Monthly,7
7987594,55,Male,Dyerville,12,Daily,6
3164856,55,Male,South John,26,Daily,8
14994358,52,Female,Tranburgh,15,Daily,7
14645683,42,Male,Danielsburgh,8,Weekly,6
12047281,55,Female,North Michelle,13,Weekly,8
2281733,55,Female,West Natasha,32,Weekly,6
7632337,48,Male,Christopherberg,35,Daily,6
1412050,55,Male,North Richard,11,Monthly,6
12959075,30,Male,Abigailstad,10,Daily,8
6562548,41,Male,Butlerborough,14,Weekly,9
16526170,55,Female,West Brad,8,Weekly,6
12435913,55,Female,Sarahfurt,28,Monthly,6
12175367,51,Male,East Brian,13,Daily,8
9368408,33,Male,Conleyland,13,Weekly,6
12193886,45,Male,Port Julieside,35,Monthly,6
1904795,41,Female,Hamiltonmouth,35,Daily,6
14820219,31,Male,Liborough,8,Weekly,8
1833603,44,Male,Nicholasborough,24,Daily,9
12351615,37,Male,Lake Gregorystad,33,Daily,9
10477356,37,Male,Connerborough,19,Daily,7
1749039,42,Male,Kristenmouth,32,Daily,9
10546383,55,Female,West Daniel,27,Monthly,6
5110942,55,Female,Melindaport,8,Weekly,6
15272226,50,Male,Lake Codybury,33,Daily,7
16499745,50,Male,West Joshuafort,35,Daily,6
4478219,48,Female,South Emma,8,Weekly,6
7177502,54,Female,Briannamouth,15,Weekly,8
261482,49,Male,South Patriciaville,25,Weekly,7
5219089,55,Male,Lake Stacy,35,Daily,6
11097276,43,Male,West James,12,Weekly,9
13161478,55,Female,Rodriguezmouth,35,Monthly,6
49279,26,Male,Port Andrewhaven,9,Monthly,9
11537769,47,Male,Lake Jessica,15,Daily,9
15258104,43,Male,Lake Courtneychester,20,Weekly,6
8694326,46,Female,Murphymouth,11,Weekly,6
3515293,55,Male,Tonytown,8,Monthly,6
9774468,55,Male,Marychester,9,Weekly,7
16549226,55,Male,Brentfort,11,Monthly,7
1331920,55,Male,North Andrew,35,Daily,6
8535292,55,Female,East Thomas,21,Daily,6
1063704,54,Female,North Heather,35,Daily,6
1419764,55,Female,West Kylie,8,Weekly,7
8964297,55,Female,Danaview,20,Monthly,6
15902385,36,Male,Brianchester,18,Weekly,6
6154622,52,Male,West Brianfurt,30,Daily,9
5342415,55,Male,West Emily,8,Weekly,8
1633735,55,Male,Pricehaven,19,Daily,6
181151,55,Female,Jameshaven,20,Weekly,6
14693269,49,Male,South Andrew,15,Daily,8
10931257,52,Female,Snowland,17,Weekly,6
14354657,55,Female,Lake Susan,30,Monthly,6
13432279,51,Female,Stephensville,17,Weekly,6
9941967,55,Male,North Kevin,14,Daily,7
3625773,36,Male,Donaldburgh,33,Daily,6
9011771,55,Female,Angelaburgh,14,Weekly,6
9629141,55,Male,New Douglasside,8,Daily,9
3640247,54,Female,Castilloside,23,Monthly,6
6469275,55,Female,New Heatherchester,31,Daily,6
12629367,50,Female,Clarkburgh,19,Daily,7
5799592,40,Female,East Evelynhaven,31,Weekly,6
14707118,51,Female,East Todd,35,Monthly,6
7341457,55,Male,Carpenterport,34,Daily,8
253140,48,Male,Theresachester,32,Daily,6
2637237,55,Female,Simpsonfurt,35,Weekly,6
1611779,47,Male,Frederickshire,8,Weekly,7
5917699,51,Male,Hatfieldville,26,Weekly,7
6319567,55,Female,Katherineside,23,Daily,6
12287880,50,Female,Amandahaven,8,Weekly,9
16771164,55,Female,Port Stephanie,28,Weekly,6
9005121,46,Male,West Emily,8,Daily,7
14330916,50,Male,Lake Evelynhaven,23,Weekly,8
15477921,51,Male,South Tina,16,Monthly,8
13118460,55,Female,Joannetown,29,Monthly,6
14435581,34,Female,Josephview,11,Weekly,6
427959,55,Male,Tiffanyshire,8,Daily,8
12132673,32,Male,East Rebecca,20,Daily,6
3735026,55,Male,Amybury,28,Daily,6
14082395,55,Female,East Robert,35,Weekly,7
10745869,49,Female,Lake Michellemouth,9,Daily,7
6737721,55,Female,Port Brandon,13,Weekly,6
16396950,55,Female,East Danielleberg,29,Weekly,6
2905048,55,Female,Allenville,22,Weekly,6
8990,55,Male,West Melissachester,8,Weekly,6
3307352,55,Male,New Darius,34,Monthly,6
6389919,55,Female,Monicaton,20,Monthly,6
14585346,55,Female,Rachelport,8,Weekly,6
1944475,50,Female,Rebekahport,17,Monthly,7
6175112,34,Male,Mendozahaven,16,Weekly,6
11602090,52,Male,South Robertview,8,Weekly,7
5870431,52,Female,South Joshua,19,Weekly,6
397361,55,Female,Glennberg,31,Monthly,6
4364504,55,Male,Lake Andrew,8,Daily,7
9423710,32,Female,East Matthew,19,Daily,8
887633,55,Female,Perkinsshire,10,Monthly,7
16266442,55,Female,Lake Davidbury,35,Weekly,6
3589272,55,Female,Robertland,24,Daily,9
16055296,55,Male,Port Jeffrey,8,Weekly,6
6146290,55,Female,East Steveville,29,Daily,8
15581875,49,Female,South Rebeccaside,8,Monthly,6
9869453,44,Female,Marshallstad,11,Daily,7
9372582,45,Male,Walkerville,8,Daily,9
10108284,55,Male,Pattersonmouth,26,Weekly,7
14719417,46,Male,New Karen,35,Daily,7
1164443,55,Male,New Katie,24,Daily,9
16398336,55,Female,Gregoryport,35,Monthly,6
11249397,37,Female,Vazquezville,24,Weekly,6
1272412,55,Female,South Jeremy,8,Monthly,7
6252552,48,Male,Lake Carlview,9,Weekly,6
2547647,55,Female,Robertshire,29,Daily,7
15858151,28,Male,North Nicholasville,8,Daily,6
4599331,50,Female,North Richardborough,29,Weekly,7
10743207,55,Female,Rogerstown,35,Weekly,6
14170022,54,Male,East Brent,12,Daily,7
2230470,47,Male,New Stacymouth,20,Weekly,6
12213069,51,Male,Port Catherineberg,8,Monthly,7
9049359,55,Male,South James,34,Weekly,7
16535087,50,Male,Lake Logantown,11,Daily,6
16129449,40,Male,North Johnny,8,Daily,8
1714956,45,Female,East Amberfurt,21,Weekly,8
5733925,50,Female,Vanceport,28,Monthly,6
8944454,44,Male,Brucefurt,31,Monthly,6
9670271,41,Female,Davenportbury,24,Weekly,8
14668904,44,Female,Port Nathanmouth,24,Weekly,6
14029690,55,Female,New Donnachester,35,Monthly,6
299390,44,Female,South Catherine,35,Weekly,7
6545475,51,Female,Randallfort,13,Daily,7
15540748,32,Male,East Jamesmouth,11,Weekly,7
12448295,55,Male,Roymouth,20,Daily,6
3517355,51,Male,Scottmouth,24,Daily,6
14032696,55,Female,New Jonathanside,21,Monthly,7
9772571,55,Male,New Katrina,25,Weekly,9
9299161,42,Male,Kathyhaven,16,Monthly,7
15410407,46,Male,Lopezstad,8,Weekly,8
9066102,50,Male,Schaeferchester,8,Weekly,8
7342844,55,Female,Stevebury,14,Weekly,6
6584594,55,Female,South Angelaville,35,Weekly,8
2460815,55,Female,Veronicaland,32,Weekly,8
1086573,55,Female,Kellerhaven,35,Monthly,7
9632063,55,Female,Keithview,22,Weekly,6
12558790,55,Male,South Amberchester,17,Monthly,6
7326779,41,Male,Port Charlesburgh,8,Daily,8
9141099,55,Female,Lambertmouth,32,Daily,6
16723316,42,Male,Cathyview,23,Daily,9
16460190,51,Male,Wrightbury,35,Weekly,7
8544976,55,Male,Jonesstad,33,Daily,9
9461793,55,Female,Benjaminbury,35,Daily,6
12746422,45,Male,Burchborough,24,Daily,8
9914827,49,Male,Gregoryside,24,Weekly,7
14259015,55,Male,Brownview,23,Monthly,6
11767317,43,Male,Harrisonshire,8,Daily,8
9025164,55,Female,Lake Anthonyfort,35,Monthly,8
15570733,43,Male,Rachelbury,8,Weekly,7
373204,50,Male,Alexanderside,18,Weekly,9
14529604,55,Female,Jonesberg,19,Daily,6
2253184,55,Male,Michaelhaven,21,Daily,6
2155920,55,Male,Port Brian,35,Monthly,8
962524,53,Male,Nancyshire,24,Daily,8
7310481,55,Male,Danielsmouth,24,Weekly,7
15545081,44,Male,East Justintown,28,Daily,6
5942458,55,Male,Holderville,16,Weekly,9
8085963,55,Male,Thomasbury,35,Daily,8
14441759,48,Male,Pagehaven,16,Daily,8
4963693,48,Male,Angelaborough,18,Daily,9
10059467,39,Female,New Melissaberg,10,Daily,7
11953472,26,Male,South Jennifer,21,Daily,9
10562502,37,Male,New Michelleberg,28,Monthly,9
11788773,55,Male,Moralesstad,32,Monthly,6
11957225,44,Male,West Steven,8,Monthly,7
10312945,55,Male,New Valeriefort,20,Daily,8
4657154,44,Female,Danatown,29,Weekly,9
4904821,55,Male,Harrisville,24,Daily,6
2592938,55,Female,Amandaville,16,Daily,7
8195189,55,Male,Dennisville,19,Monthly,9
1610223,55,Male,East Brianside,10,Daily,7
11762115,55,Male,East Natalie,33,Daily,8
2662479,51,Male,Sharonburgh,9,Weekly,9
4226520,44,Male,Michaeltown,35,Monthly,8
2187996,55,Male,Lake Alex,32,Daily,9
14300068,46,Female,Lopezburgh,14,Daily,6
7342297,50,Female,Brianchester,11,Daily,8
10216364,54,Male,Baileyville,35,Weekly,8
8446432,53,Female,Lake Keith,19,Monthly,6
12407307,48,Male,North Sarahville,8,Daily,6
7264960,55,Female,Rodriguezbury,31,Monthly,6
15458940,36,Female,Jacksonport,17,Weekly,6
3982471,55,Female,Richardland,8,Weekly,7
13385093,40,Male,Matthewburgh,21,Monthly,9
3025289,46,Male,Gonzalezstad,8,Weekly,8
11016102,55,Female,Lake Kristopherchester,35,Daily,6
4717225,36,Female,Port Walter,35,Weekly,6
1035428,32,Male,Cynthiaville,35,Weekly,8
14187088,51,Male,Adamstown,8,Daily,6
12716372,55,Male,New Robert,16,Weekly,7
2334300,40,Female,Timothyfort,35,Daily,6
8279861,52,Female,West Jacquelineburgh,12,Monthly,6
16428033,55,Female,Kristenmouth,22,Daily,8
4274445,55,Female,Rosariohaven,33,Weekly,7
4259196,46,Male,Port Charlesport,19,Daily,7
8922530,55,Male,Olsonmouth,13,Monthly,8
9857341,55,Male,West Audrey,35,Daily,8
6333434,55,Female,Rachelchester,20,Daily,8
13719074,41,Male,North Connor,20,Monthly,8
5066894,55,Female,West Davidland,27,Weekly,7
8496062,47,Male,Lindaberg,29,Monthly,9
10641025,42,Male,Port Jasonberg,24,Monthly,6
1683963,44,Female,Yodershire,15,Monthly,6
4603738,55,Female,Lake Timothy,32,Daily,6
5562107,26,Male,Walkershire,23,Weekly,9
9101543,53,Male,Michaelside,25,Weekly,6
4755875,55,Male,Angelabury,13,Daily,8
9391771,40,Male,West John,28,Weekly,6
6180543,39,Female,Lake David,10,Weekly,7
4054332,51,Male,North Monicaborough,16,Daily,7
3729063,31,Male,Whiteside,8,Weekly,6
16551141,53,Male,Jacobburgh,25,Weekly,7
5637562,55,Male,Port Stephaniestad,9,Daily,7
10095591,49,Male,Lake Ronnie,15,Monthly,9
16442957,55,Female,Williamfort,28,Daily,6
14663651,49,Male,South Cindyhaven,21,Daily,9
2314355,55,Female,West Rebecca,35,Monthly,6
7268713,55,Male,Fergusonton,35,Monthly,6
1366269,45,Male,South Kathy,28,Weekly,7
6997785,38,Female,West Angelaton,11,Weekly,6
13464381,48,Male,Robinside,9,Daily,8
444977,54,Female,Jonathanville,8,Daily,8
15764567,54,Female,Lewisberg,21,Monthly,8
16181263,52,Male,Smithbury,8,Daily,6
10589371,40,Male,North Richardville,23,Weekly,6
14506450,42,Female,Fosterton,11,Monthly,9
15380306,40,Female,Petersfurt,8,Daily,6
7504430,55,Male,New Daniellemouth,35,Monthly,6
1847557,30,Female,Michelleland,28,Daily,7
308836,47,Male,Stephanieland,14,Daily,7
14280626,55,Female,Snydershire,20,Weekly,6
15475687,42,Female,Angelastad,29,Weekly,7
11790785,55,Male,West Rebecca,19,Monthly,6
13882759,49,Female,Port Saramouth,8,Monthly,9
4234454,55,Male,Hayesfurt,12,Weekly,6
2102966,45,Male,Gordonburgh,20,Weekly,7
13026836,55,Female,Johnsonberg,27,Weekly,7
12259944,55,Male,Waltersside,35,Daily,9
5057567,55,Female,East Matthew,35,Monthly,8
11002249,37,Male,South Jeffrey,8,Monthly,6
16289142,55,Male,Haileyhaven,35,Weekly,6
7623754,55,Male,Robertsmouth,21,Weekly,7
12404109,47,Male,Port Kristineville,8,Weekly,7
13988143,55,Female,East Johnstad,16,Weekly,6
2862062,55,Female,Kennethfort,11,Monthly,6
14482136,47,Male,Cooperton,20,Weekly,8
5730387,41,Male,East Andrewchester,32,Daily,9
13091396,55,Male,East Karl,27,Weekly,6
14993755,26,Male,South Stevenchester,27,Weekly,7
14896007,44,Male,Thorntonhaven,32,Daily,6
1587051,55,Male,South Austinchester,27,Daily,6
1305342,54,Male,Lake Molly,16,Monthly,9
3074202,55,Male,Dwayneview,32,Daily,7
6100607,47,Female,East Kimberly,8,Weekly,8
1318365,42,Male,West Victormouth,14,Weekly,6
13114503,55,Female,West Juan,35,Daily,8
8273813,43,Male,New Melissaberg,20,Daily,7
3398660,47,Male,North Tamarafurt,8,Weekly,6
14088341,52,Female,Timothyside,8,Weekly,7
5451516,50,Male,New Clarence,27,Monthly,8
4778116,54,Male,North Robin,25,Weekly,7
5881238,26,Female,Michaelfurt,35,Daily,8
13556267,50,Female,East Edwin,33,Daily,6
15882053,38,Male,Daltonmouth,23,Weekly,6
3429641,51,Male,Jenniferburgh,8,Daily,7
10914206,55,Male,Wilkersonmouth,8,Weekly,7
16631117,53,Female,Knoxshire,16,Daily,6
14381067,55,Male,East Darren,34,Monthly,6
14119259,53,Female,South Eugenemouth,16,Daily,6
14758324,39,Female,Birdbury,28,Daily,8
15842148,54,Female,Watsonview,33,Daily,9
15781761,41,Female,East Rachel,26,Monthly,8
11104706,55,Male,Harveymouth,26,Daily,6
2492321,49,Female,Jackville,33,Weekly,6
11545482,51,Female,Jeffton,31,Daily,6
10521736,55,Male,South Richard,23,Daily,9
10729429,55,Female,Pamview,29,Weekly,7
737008,34,Female,Natalieton,35,Weekly,7
6814686,55,Male,South Elizabethhaven,8,Weekly,6
9732802,55,Female,East Matthew,18,Monthly,6
5730482,55,Male,Evanfort,27,Weekly,6
13211951,41,Male,West Kristenview,30,Weekly,6
7618067,52,Male,Caitlinberg,21,Monthly,8
9697496,55,Male,Ianfort,33,Daily,7
10789442,50,Male,West Jesusmouth,23,Weekly,7
7694563,38,Male,Newtonfurt,17,Monthly,6
8681569,55,Female,Caldwellmouth,35,Monthly,6
9064007,35,Male,Port Christina,8,Weekly,7
7465640,55,Female,Whiteton,33,Weekly,6
4478833,55,Male,Whitechester,19,Daily,8
9036971,55,Male,Johnview,12,Daily,7
8588272,50,Male,South Robert,8,Daily,9
998974,34,Female,Farmerbury,8,Weekly,8
5205722,35,Male,Tanyamouth,14,Weekly,7
11384273,55,Male,Rodriguezshire,27,Weekly,7
3367708,53,Male,Patrickview,24,Monthly,6
880476,53,Male,Lake Adrianatown,30,Monthly,8
15655196,35,Female,Jerrytown,33,Daily,7
11800107,34,Male,Heatherfurt,9,Daily,7
53258,42,Female,Goldenshire,8,Weekly,9
70340,45,Female,Bradleychester,17,Weekly,7
8725402,55,Male,Michaelfort,23,Daily,9
10964996,51,Female,Baldwinmouth,21,Monthly,8
15494566,55,Female,Edwardhaven,15,Daily,6
13186755,55,Female,Davisland,8,Weekly,7
13001170,55,Male,South Thomas,13,Daily,6
6740683,55,Female,Bakerborough,9,Weekly,6
11751356,55,Female,Avilaview,8,Weekly,6
12593375,55,Male,Lawrencemouth,27,Daily,8
7941071,54,Male,Codymouth,19,Weekly,6
14116530,47,Male,Ericland,20,Daily,9
5194994,50,Male,North Sandra,10,Daily,7
6041818,55,Male,Friedmanview,35,Daily,7
15896899,54,Female,North Michelle,11,Weekly,7
6516071,55,Female,Ashleytown,28,Monthly,6
5957097,55,Female,Anneborough,24,Weekly,9
8068477,55,Female,Moyermouth,24,Monthly,6
3416162,45,Female,Cruzburgh,31,Daily,7
6141903,43,Female,Bakerborough,19,Weekly,7
3342089,44,Female,Richardsonchester,34,Weekly,6
3705276,55,Male,West Sarahland,31,Daily,6
5542367,35,Female,Lake Johnhaven,8,Weekly,6
15816915,55,Male,Lake Brendamouth,14,Daily,8
9974746,55,Female,New Cynthialand,17,Daily,8
9655265,55,Female,West Casey,12,Weekly,6
903684,51,Female,East Jonathanstad,9,Weekly,6
13694178,46,Male,Longside,21,Daily,8
7899190,55,Female,West Haley,8,Weekly,6
9637987,34,Female,Karenbury,21,Weekly,8
2880346,43,Female,Mannmouth,8,Monthly,7
6286052,55,Male,Saraland,21,Daily,6
12610381,43,Male,South Kaylashire,8,Weekly,7
6795574,55,Female,Philipview,19,Monthly,7
8753028,55,Female,South Shawn,23,Weekly,6
10306618,37,Male,South Joycechester,8,Weekly,7
12957887,46,Male,New Michaelton,35,Daily,6
7414575,47,Male,Lake Janice,32,Weekly,8
15787846,47,Female,New Phyllis,35,Weekly,7
217949,41,Female,Jenniferborough,9,Weekly,6
403189,53,Female,North Clifford,9,Weekly,6
4540460,55,Female,Barkerborough,25,Weekly,6
16404392,55,Male,Hughesstad,26,Monthly,8
11886953,55,Female,North Julie,33,Weekly,6
14362249,55,Female,Port Michelle,31,Monthly,6
8519275,55,Female,Mcculloughport,35,Weekly,6
185527,50,Female,Mckeechester,20,Daily,8
14696051,55,Female,Tracyfort,8,Daily,7
13554020,55,Male,Malikborough,13,Daily,7
15234032,55,Male,East Gina,20,Weekly,6
